play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
3142,2022_12_ATL_WAS,70.0,1.0,10,45.0,short,right,12.0,33.0,,,2.720054382283706,1.0,0.0,1.0,,O.Zaccheaus,PISTOL,"1 RB, 2 TE, 2 WR",OUT,COVER_3,WR
3166,2022_12_ATL_WAS,25.0,1.0,10,0.0,,,,,left,end,-0.571460655,0.0,0.0,0.0,C.Patterson,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3190,2022_12_ATL_WAS,25.0,2.0,10,6.0,,,,,left,end,0.331849318,0.0,0.0,0.0,T.Allgeier,,PISTOL,"1 RB, 3 TE, 1 WR",,,RB
3216,2022_12_ATL_WAS,19.0,3.0,4,5.0,,,,,right,end,0.9696588227525352,0.0,0.0,0.0,T.Allgeier,,PISTOL,"1 RB, 1 TE, 3 WR",,,RB
3244,2022_12_ATL_WAS,14.0,1.0,10,6.0,,,,,right,end,0.338564947101986,0.0,0.0,0.0,C.Patterson,,PISTOL,"1 RB, 3 TE, 1 WR",,,RB
3270,2022_12_ATL_WAS,8.0,2.0,4,3.0,,,,,middle,,-0.152502873,0.0,0.0,0.0,C.Patterson,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3353,2022_12_ATL_WAS,4.0,2.0,4,0.0,short,middle,4.0,,,,-4.894993877,1.0,0.0,0.0,,C.Patterson,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,COVER_0,RB
3387,2022_12_ATL_WAS,80.0,1.0,10,4.0,,,,,left,guard,0.024610891,0.0,0.0,0.0,B.Robinson,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
3408,2022_12_ATL_WAS,76.0,2.0,6,1.0,,,,,left,end,-0.213253681,0.0,0.0,0.0,B.Robinson,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
3436,2022_12_ATL_WAS,75.0,3.0,5,3.0,,,,,left,end,-0.339426558,0.0,0.0,0.0,C.Samuel,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,WR
55,2022_12_BAL_JAX,75.0,1.0,10,25.0,deep,right,20.0,5.0,,,1.7542385635897515,1.0,0.0,1.0,,M.Andrews,PISTOL,"2 RB, 1 TE, 2 WR",CORNER,COVER_3,TE
79,2022_12_BAL_JAX,50.0,1.0,10,0.0,deep,right,38.0,,,,-0.5496534,1.0,0.0,0.0,,D.Robinson,PISTOL,"2 RB, 1 TE, 2 WR",CROSS,COVER_3,WR
101,2022_12_BAL_JAX,50.0,2.0,10,8.0,,,,,right,end,0.3059739305172115,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
122,2022_12_BAL_JAX,42.0,3.0,2,9.0,,,,,left,end,1.4332256270572543,0.0,0.0,0.0,D.Duvernay,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,WR
143,2022_12_BAL_JAX,33.0,1.0,10,3.0,short,right,0.0,3.0,,,-0.203961586,1.0,0.0,1.0,,M.Andrews,PISTOL,"1 RB, 2 TE, 2 WR",FLAT,COVER_3,TE
183,2022_12_BAL_JAX,30.0,2.0,7,3.0,,,,,middle,,-0.173595346,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
294,2022_12_BAL_JAX,27.0,3.0,4,17.0,short,left,9.0,8.0,,,1.6771010739030316,1.0,0.0,1.0,,D.Robinson,SHOTGUN,"2 RB, 1 TE, 2 WR",OUT,COVER_1,WR
318,2022_12_BAL_JAX,10.0,1.0,10,0.0,short,right,10.0,,,,-0.471142542,1.0,0.0,0.0,,J.Oliver,PISTOL,"2 RB, 2 TE, 1 WR",IN,COVER_3,TE
368,2022_12_BAL_JAX,15.0,2.0,15,5.0,short,right,4.0,1.0,,,-0.145596651,1.0,0.0,1.0,,M.Andrews,EMPTY,"1 RB, 2 TE, 2 WR",HITCH,COVER_3,TE
467,2022_12_BAL_JAX,83.0,2.0,18,24.0,short,middle,14.0,10.0,,,2.659432544140145,1.0,0.0,1.0,,Z.Jones,EMPTY,"1 RB, 1 TE, 3 WR",GO,COVER_6,WR
491,2022_12_BAL_JAX,59.0,1.0,10,3.0,,,,,middle,,-0.204535069,0.0,0.0,0.0,T.Etienne,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
512,2022_12_BAL_JAX,56.0,2.0,7,6.0,short,left,6.0,0.0,,,0.452996255,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"2 RB, 1 TE, 2 WR",HITCH,COVER_4,WR
536,2022_12_BAL_JAX,50.0,3.0,1,0.0,,,,,middle,,-1.739229446,0.0,0.0,0.0,J.Hasty,,JUMBO,"6 OL, 1 RB, 2 TE, 1 WR",,,RB
580,2022_12_BAL_JAX,50.0,1.0,10,16.0,,,,,left,guard,0.9691227598814294,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
601,2022_12_BAL_JAX,34.0,1.0,10,7.0,short,left,-2.0,9.0,,,0.5138390240026638,1.0,0.0,1.0,,D.Duvernay,SHOTGUN,"2 RB, 2 TE, 1 WR",SCREEN,COVER_3,WR
630,2022_12_BAL_JAX,27.0,2.0,3,2.0,,,,,middle,,-0.287353294,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
651,2022_12_BAL_JAX,25.0,3.0,1,7.0,,,,,middle,,0.9729146654135548,0.0,0.0,0.0,G.Edwards,,SINGLEBACK,"2 QB, 2 RB, 0 TE, 2 WR",,,RB
698,2022_12_BAL_JAX,11.0,2.0,3,-1.0,,,,,right,guard,-0.813634942,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
724,2022_12_BAL_JAX,12.0,3.0,4,0.0,short,right,12.0,,,,-1.346579693,1.0,0.0,0.0,,D.Robinson,EMPTY,"2 RB, 1 TE, 2 WR",POST,COVER_3,WR
780,2022_12_BAL_JAX,75.0,1.0,10,0.0,,,,,left,end,-0.580232061,0.0,0.0,0.0,T.Etienne,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
801,2022_12_BAL_JAX,75.0,2.0,10,5.0,short,left,5.0,0.0,,,-0.288133911,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_4,WR
825,2022_12_BAL_JAX,70.0,3.0,5,0.0,short,right,5.0,,,,-1.429669386,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_6,WR
864,2022_12_BAL_JAX,80.0,1.0,10,-1.0,,,,,left,end,-0.86811837,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
955,2022_12_BAL_JAX,59.0,1.0,10,5.0,short,right,5.0,0.0,,,0.141879605827853,1.0,0.0,1.0,,D.Duvernay,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_3,WR
1029,2022_12_BAL_JAX,54.0,2.0,5,3.0,,,,,middle,,-0.280142769,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
1115,2022_12_BAL_JAX,50.0,1.0,10,12.0,short,right,-2.0,14.0,,,0.7670943457633257,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_2,WR
1139,2022_12_BAL_JAX,38.0,1.0,10,13.0,,,,,left,end,0.8416124581126496,0.0,0.0,0.0,J.Hasty,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1160,2022_12_BAL_JAX,25.0,1.0,10,-3.0,,,,,right,end,-0.977985089,0.0,0.0,0.0,J.Hasty,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1186,2022_12_BAL_JAX,28.0,2.0,13,28.0,deep,right,19.0,9.0,,,3.810883092461154,1.0,1.0,1.0,,J.Hasty,EMPTY,"1 RB, 1 TE, 3 WR",GO,COVER_4,RB
1263,2022_12_BAL_JAX,67.0,2.0,2,6.0,,,,,middle,,0.3508259616792202,0.0,0.0,0.0,K.Drake,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
1306,2022_12_BAL_JAX,61.0,2.0,10,0.0,short,middle,12.0,,,,-0.723234988,1.0,0.0,0.0,,D.Jackson,SHOTGUN,"1 RB, 2 TE, 2 WR",POST,COVER_4,RB
1366,2022_12_BAL_JAX,51.0,1.0,10,2.0,,,,,middle,,-0.317798229,0.0,0.0,0.0,G.Edwards,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
1387,2022_12_BAL_JAX,49.0,2.0,8,0.0,deep,right,29.0,,,,-0.711976903,1.0,0.0,0.0,,M.Andrews,PISTOL,"1 RB, 3 TE, 1 WR",CROSS,COVER_3,TE
1409,2022_12_BAL_JAX,49.0,3.0,8,12.0,short,left,12.0,0.0,,,1.9490932851331308,1.0,0.0,1.0,,D.Jackson,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,RB
1433,2022_12_BAL_JAX,37.0,1.0,10,-4.0,,,,,middle,,-1.098713097,0.0,0.0,0.0,K.Drake,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
1549,2022_12_BAL_JAX,75.0,1.0,10,11.0,short,right,-1.0,12.0,,,0.718440824,1.0,0.0,1.0,,C.Kirk,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
1573,2022_12_BAL_JAX,64.0,1.0,10,4.0,,,,,right,end,-0.330049072,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 3 TE, 1 WR",,,RB
1594,2022_12_BAL_JAX,60.0,2.0,6,13.0,short,right,10.0,3.0,,,1.4068257156177424,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 2 TE, 2 WR",HITCH,COVER_2,WR
1618,2022_12_BAL_JAX,47.0,1.0,10,4.0,,,,,right,guard,-0.273849511,0.0,0.0,0.0,J.Hasty,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1639,2022_12_BAL_JAX,43.0,2.0,6,6.0,short,left,6.0,0.0,,,0.831406069,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
1668,2022_12_BAL_JAX,37.0,1.0,10,6.0,short,right,-2.0,8.0,,,0.2977090941858478,1.0,0.0,1.0,,J.Agnew,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
1704,2022_12_BAL_JAX,31.0,2.0,4,1.0,,,,,left,guard,-0.274818573,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1725,2022_12_BAL_JAX,30.0,3.0,3,24.0,short,left,7.0,17.0,,,1.9608127563842568,1.0,0.0,1.0,,J.Hasty,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,COVER_1,RB
1756,2022_12_BAL_JAX,6.0,1.0,6,4.0,,,,,middle,,-0.037537437,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1784,2022_12_BAL_JAX,2.0,2.0,2,-2.0,,,,,left,guard,-1.443307517,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1812,2022_12_BAL_JAX,4.0,3.0,4,0.0,short,right,4.0,,,,-0.534779364,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_0,WR
1937,2022_12_BAL_JAX,75.0,1.0,10,0.0,short,right,-5.0,,,,-0.676347102,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
1959,2022_12_BAL_JAX,75.0,2.0,10,5.0,short,right,-6.0,11.0,,,-0.139739525,1.0,0.0,1.0,,J.Hasty,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,RB
1983,2022_12_BAL_JAX,70.0,3.0,5,2.0,short,left,-2.0,4.0,,,-1.184925842,1.0,0.0,1.0,,M.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
2024,2022_12_BAL_JAX,80.0,1.0,10,40.0,deep,right,29.0,11.0,,,2.8317718205507845,1.0,0.0,1.0,,J.Oliver,SINGLEBACK,"2 RB, 2 TE, 1 WR",CORNER,COVER_3,TE
2048,2022_12_BAL_JAX,40.0,1.0,10,11.0,short,middle,10.0,1.0,,,0.7446938643697649,1.0,0.0,1.0,,D.Duvernay,SHOTGUN,"2 RB, 2 TE, 1 WR",POST,COVER_3,WR
2093,2022_12_BAL_JAX,18.0,1.0,10,0.0,deep,middle,18.0,,,,-0.472270927,1.0,0.0,0.0,,J.Oliver,PISTOL,"2 RB, 2 TE, 1 WR",GO,COVER_3,TE
2136,2022_12_BAL_JAX,10.0,3.0,2,3.0,,,,,right,end,0.8931311565684155,0.0,0.0,0.0,G.Edwards,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,RB
2289,2022_12_BAL_JAX,70.0,2.0,5,0.0,short,left,5.0,,,,-0.827778524,1.0,0.0,0.0,,C.Kirk,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
2311,2022_12_BAL_JAX,70.0,3.0,5,4.0,short,left,4.0,0.0,,,-0.617236165,1.0,0.0,1.0,,E.Engram,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,TE
2377,2022_12_BAL_JAX,98.0,1.0,10,17.0,short,middle,11.0,6.0,,,0.9291032631881536,1.0,0.0,1.0,,M.Andrews,PISTOL,"2 RB, 2 TE, 1 WR",SLANT,COVER_3,TE
2401,2022_12_BAL_JAX,81.0,1.0,10,0.0,deep,left,27.0,,,,-0.604917657,1.0,0.0,0.0,,M.Andrews,SHOTGUN,"2 RB, 2 TE, 1 WR",GO,COVER_3,TE
2455,2022_12_BAL_JAX,76.0,1.0,10,12.0,short,middle,12.0,0.0,,,0.9912726162001492,1.0,0.0,1.0,,J.Oliver,PISTOL,"2 RB, 2 TE, 1 WR",CROSS,COVER_3,TE
2500,2022_12_BAL_JAX,56.0,2.0,2,3.0,,,,,right,guard,0.1573888300918042,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
2521,2022_12_BAL_JAX,53.0,1.0,10,0.0,short,right,-7.0,,,,-0.510691203,1.0,0.0,0.0,,D.Robinson,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,WR
2550,2022_12_BAL_JAX,53.0,2.0,10,0.0,short,right,-1.0,,,,-0.890124378,1.0,0.0,0.0,,D.Duvernay,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_2,WR
2584,2022_12_BAL_JAX,53.0,3.0,10,0.0,deep,middle,41.0,,,,-1.570217266,1.0,0.0,0.0,,D.Duvernay,SHOTGUN,"1 RB, 2 TE, 2 WR",CORNER,COVER_6,WR
2698,2022_12_BAL_JAX,69.0,2.0,6,2.0,short,right,2.0,0.0,,,-0.48198645,1.0,0.0,1.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,WR
2787,2022_12_BAL_JAX,25.0,1.0,10,0.0,short,right,4.0,,,,-0.455126826,1.0,0.0,0.0,,G.Edwards,PISTOL,"2 RB, 2 TE, 1 WR",ANGLE,COVER_2,RB
2858,2022_12_BAL_JAX,13.0,1.0,10,7.0,,,,,left,end,0.4056352161569521,0.0,0.0,0.0,D.Duvernay,,SHOTGUN,"2 RB, 2 TE, 1 WR",,,WR
2879,2022_12_BAL_JAX,6.0,2.0,3,0.0,,,,,middle,,-0.912128291,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
2948,2022_12_BAL_JAX,1.0,1.0,1,0.0,short,left,1.0,,,,-0.268228923,1.0,0.0,0.0,,M.Andrews,JUMBO,"2 RB, 3 TE, 0 WR",CORNER,COVER_0,TE
2970,2022_12_BAL_JAX,1.0,2.0,1,1.0,,,,,middle,,0.9028704020311124,0.0,1.0,0.0,G.Edwards,,JUMBO,"2 RB, 3 TE, 0 WR",,,RB
3042,2022_12_BAL_JAX,80.0,2.0,15,17.0,short,middle,15.0,2.0,,,2.0940353702753782,1.0,0.0,1.0,,J.Agnew,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,COVER_3,WR
3066,2022_12_BAL_JAX,63.0,1.0,10,2.0,,,,,middle,,-0.423107083,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3087,2022_12_BAL_JAX,61.0,2.0,8,6.0,,,,,right,end,0.2131552696228027,0.0,0.0,0.0,J.Hasty,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3113,2022_12_BAL_JAX,55.0,3.0,2,8.0,short,middle,0.0,8.0,,,1.0687571542803198,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
3137,2022_12_BAL_JAX,47.0,1.0,10,-5.0,,,,,left,end,-1.121019852,0.0,0.0,0.0,C.Kirk,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
3158,2022_12_BAL_JAX,52.0,2.0,15,7.0,short,right,7.0,0.0,,,-0.044362111,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_6,WR
3182,2022_12_BAL_JAX,45.0,3.0,8,0.0,deep,left,26.0,,,,-1.561499131,1.0,0.0,0.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
3216,2022_12_BAL_JAX,45.0,4.0,8,27.0,deep,right,25.0,2.0,,,4.570374214439653,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_2,WR
3245,2022_12_BAL_JAX,18.0,1.0,10,0.0,short,right,6.0,,,,-0.440503197,1.0,0.0,0.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
3267,2022_12_BAL_JAX,18.0,2.0,10,8.0,short,left,4.0,4.0,,,0.3031659545376897,1.0,0.0,1.0,,J.Agnew,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_2,WR
3291,2022_12_BAL_JAX,10.0,3.0,2,9.0,short,right,-2.0,11.0,,,1.7945282299770042,1.0,0.0,1.0,,J.Hasty,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,RB
3315,2022_12_BAL_JAX,1.0,1.0,1,0.0,,,,,left,guard,-0.229172086,0.0,0.0,0.0,J.Hasty,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3336,2022_12_BAL_JAX,1.0,2.0,1,1.0,short,right,0.0,1.0,,,0.8646442731842399,1.0,1.0,1.0,,J.Agnew,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_0,WR
3399,2022_12_BAL_JAX,94.0,1.0,10,4.0,,,,,right,guard,-4.577833352,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 1 TE, 2 WR",,,RB
3436,2022_12_BAL_JAX,16.0,1.0,10,-1.0,,,,,middle,,-0.70652801,0.0,0.0,0.0,J.Hasty,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
3483,2022_12_BAL_JAX,16.0,3.0,10,5.0,short,left,-1.0,6.0,,,-0.699276832,1.0,0.0,1.0,,J.Agnew,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
3541,2022_12_BAL_JAX,75.0,1.0,10,0.0,short,right,4.0,,,,-0.54513409,1.0,0.0,0.0,,K.Drake,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,COVER_1,RB
3598,2022_12_BAL_JAX,85.0,2.0,20,62.0,deep,left,55.0,7.0,,,4.609218876925297,1.0,0.0,1.0,,D.Jackson,EMPTY,"1 RB, 2 TE, 2 WR",POST,COVER_2,RB
3643,2022_12_BAL_JAX,14.0,2.0,1,3.0,,,,,right,guard,-0.075272409,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
3664,2022_12_BAL_JAX,11.0,1.0,10,-1.0,,,,,middle,,-0.956559135,0.0,0.0,0.0,G.Edwards,,PISTOL,"2 RB, 2 TE, 1 WR",,,RB
3692,2022_12_BAL_JAX,12.0,2.0,11,12.0,short,left,5.0,7.0,,,3.101807876315433,1.0,1.0,1.0,,J.Oliver,I_FORM,"2 RB, 2 TE, 1 WR",CROSS,COVER_1,TE
3724,2022_12_BAL_JAX,2.0,,0,2.0,,,,,,,1.053,1.0,0.0,0.0,,M.Andrews,EMPTY,"0 RB, 2 TE, 3 WR",,,TE
3753,2022_12_BAL_JAX,75.0,1.0,10,0.0,short,right,5.0,,,,-0.523912235,1.0,0.0,0.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,WR
3811,2022_12_BAL_JAX,86.0,3.0,21,16.0,short,middle,12.0,4.0,,,0.4010294419713318,1.0,0.0,1.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
3842,2022_12_BAL_JAX,70.0,4.0,5,10.0,short,left,10.0,0.0,,,1.103142029605806,1.0,0.0,1.0,,M.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_0,WR
3866,2022_12_BAL_JAX,60.0,1.0,10,0.0,short,right,11.0,,,,-0.335342605,1.0,0.0,0.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_4,WR
3888,2022_12_BAL_JAX,60.0,2.0,10,17.0,short,middle,15.0,2.0,,,1.0387198431999425,1.0,0.0,1.0,,C.Kirk,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,WR
3912,2022_12_BAL_JAX,43.0,1.0,10,8.0,short,right,8.0,0.0,,,0.4963401868008077,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
3969,2022_12_BAL_JAX,40.0,2.0,7,1.0,short,right,0.0,1.0,,,-0.159610976,1.0,0.0,1.0,,J.Hasty,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,RB
3998,2022_12_BAL_JAX,39.0,3.0,6,29.0,deep,left,27.0,2.0,,,1.853998776408844,1.0,0.0,1.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_6,WR
4022,2022_12_BAL_JAX,10.0,1.0,10,10.0,short,right,10.0,0.0,,,3.318237860978116,1.0,1.0,1.0,,M.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_4,WR
4081,2022_12_BAL_JAX,2.0,,0,2.0,,,,,,,1.053,1.0,0.0,0.0,,Z.Jones,SHOTGUN,"1 RB, 1 TE, 3 WR",,,WR
4124,2022_12_BAL_JAX,61.0,1.0,10,12.0,short,right,0.0,12.0,,,0.5226660375751431,1.0,0.0,1.0,,J.Oliver,EMPTY,"1 RB, 2 TE, 2 WR",FLAT,COVER_2,TE
64,2022_12_BUF_DET,76.0,1.0,10,0.0,,,,,right,end,-0.607071898,0.0,0.0,0.0,D.Swift,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
112,2022_12_BUF_DET,76.0,3.0,10,0.0,deep,right,26.0,,,,-1.529271572,1.0,0.0,0.0,,D.Chark,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_6,WR
157,2022_12_BUF_DET,81.0,1.0,10,0.0,short,left,6.0,,,,-0.671540603,1.0,0.0,0.0,,S.Diggs,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
179,2022_12_BUF_DET,81.0,2.0,10,3.0,,,,,middle,,-0.547132198,0.0,0.0,0.0,D.Singletary,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
276,2022_12_BUF_DET,61.0,1.0,10,4.0,,,,,left,guard,-0.24740936,0.0,0.0,0.0,Ja.Williams,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
344,2022_12_BUF_DET,52.0,3.0,1,6.0,,,,,middle,,0.7658206683117896,0.0,0.0,0.0,Ja.Williams,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
365,2022_12_BUF_DET,46.0,1.0,10,3.0,,,,,middle,,-0.431437133,0.0,0.0,0.0,Ja.Williams,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
386,2022_12_BUF_DET,43.0,2.0,7,15.0,short,middle,13.0,2.0,,,1.534911172813736,1.0,0.0,1.0,,D.Chark,I_FORM,"2 RB, 1 TE, 2 WR",POST,COVER_1,WR
410,2022_12_BUF_DET,28.0,1.0,10,0.0,deep,left,18.0,,,,-0.468136915,1.0,0.0,0.0,,D.Chark,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_4,WR
453,2022_12_BUF_DET,26.0,3.0,8,12.0,short,middle,6.0,6.0,,,1.8794214555528013,1.0,0.0,1.0,,A.St. Brown,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
477,2022_12_BUF_DET,14.0,1.0,10,6.0,short,right,-3.0,9.0,,,0.1246198285371065,1.0,0.0,1.0,,K.Raymond,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
501,2022_12_BUF_DET,8.0,2.0,4,0.0,,,,,right,end,-0.801332742,0.0,0.0,0.0,Ja.Williams,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
522,2022_12_BUF_DET,8.0,3.0,4,3.0,,,,,left,tackle,-0.499619356,0.0,0.0,0.0,Ja.Williams,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
593,2022_12_BUF_DET,2.0,1.0,2,2.0,,,,,middle,,0.5546295751701109,0.0,1.0,0.0,Ja.Williams,,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
667,2022_12_BUF_DET,72.0,2.0,7,16.0,deep,left,16.0,0.0,,,1.583121919305995,1.0,0.0,1.0,,G.Davis,I_FORM,"2 RB, 1 TE, 2 WR",IN,COVER_3,WR
691,2022_12_BUF_DET,56.0,1.0,10,1.0,,,,,middle,,-0.517339314,0.0,0.0,0.0,D.Singletary,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
712,2022_12_BUF_DET,55.0,2.0,9,8.0,short,right,0.0,8.0,,,0.7612255471758544,1.0,0.0,1.0,,D.Singletary,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_2,RB
736,2022_12_BUF_DET,47.0,3.0,1,3.0,,,,,middle,,0.5432546413503587,0.0,0.0,0.0,D.Singletary,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
760,2022_12_BUF_DET,44.0,1.0,10,0.0,short,right,-6.0,,,,-0.549839419,1.0,0.0,0.0,,J.Cook,SHOTGUN,"2 RB, 1 TE, 2 WR",SCREEN,COVER_1,RB
829,2022_12_BUF_DET,23.0,2.0,10,4.0,,,,,left,tackle,-0.422611949,0.0,0.0,0.0,I.McKenzie,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
850,2022_12_BUF_DET,19.0,3.0,6,19.0,deep,left,19.0,0.0,,,3.310260762576945,1.0,1.0,1.0,,I.McKenzie,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
913,2022_12_BUF_DET,72.0,1.0,10,8.0,short,right,3.0,5.0,,,0.597974525,1.0,0.0,1.0,,A.St. Brown,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,WR
