play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
1297,2021_10_MIN_LAC,35.0,1.0,10,21.0,short,middle,13.0,8.0,,,1.340396789,1.0,0.0,1.0,,J.Jefferson,EMPTY,"1 RB, 1 TE, 3 WR",IN,COVER_1,WR
1321,2021_10_MIN_LAC,14.0,1.0,10,5.0,,,,,right,guard,-0.041428678,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
1385,2021_10_MIN_LAC,4.0,1.0,4,3.0,,,,,left,tackle,0.2668799648527056,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
1406,2021_10_MIN_LAC,1.0,2.0,1,0.0,short,right,1.0,,,,-0.424295552,1.0,0.0,0.0,,J.Jefferson,SINGLEBACK,"1 RB, 1 TE, 3 WR",GO,COVER_0,WR
1472,2021_10_MIN_LAC,11.0,3.0,11,0.0,short,middle,11.0,,,,-0.633939106,1.0,0.0,0.0,,T.Conklin,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_4,TE
1537,2021_10_MIN_LAC,88.0,1.0,10,0.0,deep,left,19.0,,,,-4.213137072,1.0,0.0,0.0,,K.Allen,SINGLEBACK,"6 OL, 1 RB, 0 TE, 3 WR",CROSS,COVER_2,WR
1630,2021_10_MIN_LAC,41.0,2.0,20,21.0,short,middle,13.0,8.0,,,2.229940971184988,1.0,0.0,1.0,,J.Jefferson,SHOTGUN,"1 RB, 0 TE, 4 WR",IN,COVER_3,WR
1676,2021_10_MIN_LAC,16.0,2.0,6,7.0,,,,,left,tackle,0.6446189364069141,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
1697,2021_10_MIN_LAC,9.0,1.0,9,4.0,,,,,middle,,0.171694147,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
1718,2021_10_MIN_LAC,5.0,2.0,5,5.0,short,middle,5.0,0.0,,,1.7150877226958985,1.0,1.0,1.0,,T.Conklin,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,TE
1774,2021_10_MIN_LAC,75.0,1.0,10,3.0,,,,,left,end,-0.281802316,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1795,2021_10_MIN_LAC,72.0,2.0,7,7.0,short,right,0.0,7.0,,,1.0461796880699694,1.0,0.0,1.0,,M.Williams,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_4,WR
1857,2021_10_MIN_LAC,48.0,1.0,10,0.0,short,right,5.0,,,,-0.41617196,1.0,0.0,0.0,,J.Guyton,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
1952,2021_10_MIN_LAC,15.0,1.0,10,8.0,short,right,0.0,8.0,,,0.6459560803486966,1.0,0.0,1.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
1993,2021_10_MIN_LAC,7.0,2.0,2,1.0,,,,,middle,,-0.425894424,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2031,2021_10_MIN_LAC,6.0,3.0,1,5.0,short,right,4.0,1.0,,,0.9292472577653824,1.0,0.0,1.0,,M.Williams,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",SLANT,COVER_1,WR
2074,2021_10_MIN_LAC,1.0,1.0,1,1.0,,,,,middle,,1.1291714785038494,0.0,1.0,0.0,L.Rountree,,JUMBO,"1 RB, 4 TE, 0 WR",,,RB
2127,2021_10_MIN_LAC,75.0,1.0,10,-3.0,,,,,left,end,-0.452742864,0.0,0.0,0.0,D.Cook,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2187,2021_10_MIN_LAC,78.0,3.0,13,0.0,short,middle,8.0,,,,-0.409967877,1.0,0.0,0.0,,K.Osborn,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2_MAN,WR
2256,2021_10_MIN_LAC,50.0,2.0,10,4.0,short,right,3.0,1.0,,,-0.092474848,1.0,0.0,1.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,WR
2280,2021_10_MIN_LAC,46.0,3.0,6,0.0,short,right,10.0,,,,-0.895705567,1.0,0.0,0.0,,J.Cook,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
2321,2021_10_MIN_LAC,89.0,1.0,10,5.0,,,,,middle,,-0.102016515,0.0,0.0,0.0,D.Cook,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2376,2021_10_MIN_LAC,75.0,1.0,10,22.0,deep,right,17.0,5.0,,,1.3015724688302726,1.0,0.0,1.0,,K.Allen,SINGLEBACK,"1 RB, 2 TE, 2 WR",OUT,COVER_6,WR
2400,2021_10_MIN_LAC,53.0,1.0,10,17.0,short,right,1.0,16.0,,,0.9594454064499588,1.0,0.0,1.0,,D.Parham,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,TE
2429,2021_10_MIN_LAC,36.0,1.0,10,3.0,,,,,left,end,-0.180946888,0.0,0.0,0.0,L.Rountree,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2450,2021_10_MIN_LAC,33.0,2.0,7,11.0,short,right,-2.0,13.0,,,1.1360740141244603,1.0,0.0,1.0,,M.Williams,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,COVER_1,WR
2484,2021_10_MIN_LAC,22.0,1.0,10,5.0,,,,,left,end,0.060677272,0.0,0.0,0.0,L.Rountree,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
2512,2021_10_MIN_LAC,17.0,2.0,5,0.0,short,middle,0.0,,,,-0.73215807,1.0,0.0,0.0,,M.Williams,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
2534,2021_10_MIN_LAC,17.0,3.0,5,10.0,short,left,10.0,0.0,,,1.3927634602878245,1.0,0.0,1.0,,J.Cook,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
2558,2021_10_MIN_LAC,7.0,1.0,7,5.0,,,,,right,guard,0.3688218956813216,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2579,2021_10_MIN_LAC,2.0,2.0,2,0.0,short,right,1.0,,,,-0.766768854,1.0,0.0,0.0,,D.Parham,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_0,TE
2601,2021_10_MIN_LAC,2.0,3.0,2,2.0,short,middle,2.0,0.0,,,1.61923531,1.0,1.0,1.0,,A.Ekeler,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_1,RB
2668,2021_10_MIN_LAC,70.0,1.0,10,4.0,short,left,0.0,4.0,,,-0.17342656,1.0,0.0,1.0,,J.Jefferson,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
2697,2021_10_MIN_LAC,66.0,2.0,6,-1.0,,,,,right,end,-0.939801371,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
2718,2021_10_MIN_LAC,67.0,3.0,7,0.0,short,left,0.0,,,,-1.433140211,1.0,0.0,0.0,,D.Cook,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2_MAN,RB
2776,2021_10_MIN_LAC,94.0,1.0,10,9.0,,,,,middle,,0.6782683194614947,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2797,2021_10_MIN_LAC,85.0,2.0,1,2.0,,,,,left,tackle,-0.062170236,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2818,2021_10_MIN_LAC,83.0,1.0,10,6.0,,,,,right,tackle,0.0248256670311093,0.0,0.0,0.0,J.Kelley,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2839,2021_10_MIN_LAC,77.0,2.0,4,0.0,deep,right,16.0,,,,-0.870226679,1.0,0.0,0.0,,A.Ekeler,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,COVER_1,RB
2905,2021_10_MIN_LAC,66.0,1.0,10,3.0,,,,,middle,,-0.283122585,0.0,0.0,0.0,D.Cook,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2926,2021_10_MIN_LAC,63.0,2.0,7,27.0,deep,left,27.0,0.0,,,2.324321303749457,1.0,0.0,1.0,,J.Jefferson,SINGLEBACK,"2 RB, 1 TE, 2 WR",GO,COVER_3,WR
2950,2021_10_MIN_LAC,36.0,1.0,10,0.0,short,right,-6.0,,,,-0.564705588,1.0,0.0,0.0,,D.Cook,EMPTY,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,RB
3027,2021_10_MIN_LAC,25.0,1.0,10,19.0,short,right,-1.0,20.0,,,1.323095383238979,1.0,0.0,1.0,,A.Thielen,SINGLEBACK,"1 RB, 1 TE, 3 WR",SCREEN,COVER_3,WR
3056,2021_10_MIN_LAC,6.0,1.0,6,1.0,,,,,left,tackle,-0.303625057,0.0,0.0,0.0,D.Cook,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3077,2021_10_MIN_LAC,5.0,2.0,5,4.0,,,,,right,guard,0.4038139026379213,0.0,0.0,0.0,D.Cook,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3098,2021_10_MIN_LAC,1.0,3.0,1,0.0,,,,,left,guard,-1.178349182,0.0,0.0,0.0,D.Cook,,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",,,RB
3125,2021_10_MIN_LAC,1.0,4.0,1,1.0,short,left,1.0,0.0,,,2.3585204380797222,1.0,1.0,1.0,,T.Conklin,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",CROSS,COVER_0,TE
3185,2021_10_MIN_LAC,75.0,1.0,10,3.0,,,,,left,tackle,-0.415595848,0.0,0.0,0.0,A.Ekeler,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3206,2021_10_MIN_LAC,72.0,2.0,7,0.0,short,right,4.0,,,,-0.77502722,1.0,0.0,0.0,,J.Cook,EMPTY,"1 RB, 2 TE, 2 WR",OUT,COVER_1,TE
3228,2021_10_MIN_LAC,72.0,3.0,7,0.0,short,left,12.0,,,,-1.533363963,1.0,0.0,0.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
3304,2021_10_MIN_LAC,65.0,2.0,7,2.0,,,,,left,guard,-0.498174727,0.0,0.0,0.0,A.Mattison,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3325,2021_10_MIN_LAC,63.0,3.0,5,12.0,short,right,9.0,3.0,,,1.9512705113738773,1.0,0.0,1.0,,J.Jefferson,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_4,WR
3368,2021_10_MIN_LAC,51.0,1.0,10,7.0,,,,,right,end,0.3036737537477165,0.0,0.0,0.0,A.Mattison,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3394,2021_10_MIN_LAC,44.0,2.0,3,15.0,short,right,-5.0,20.0,,,1.2074125751387328,1.0,0.0,1.0,,D.Cook,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,COVER_4,RB
3418,2021_10_MIN_LAC,29.0,1.0,10,0.0,,,,,left,guard,-0.471582339,0.0,0.0,0.0,D.Cook,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3439,2021_10_MIN_LAC,29.0,2.0,10,1.0,,,,,left,end,-0.613728335,0.0,0.0,0.0,A.Mattison,,SHOTGUN,"1 RB, 0 TE, 4 WR",,,RB
3460,2021_10_MIN_LAC,28.0,3.0,9,16.0,short,middle,9.0,7.0,,,2.082219972158782,1.0,0.0,1.0,,A.Thielen,EMPTY,"0 RB, 1 TE, 4 WR",IN,COVER_4,WR
3484,2021_10_MIN_LAC,12.0,1.0,10,5.0,,,,,left,guard,0.102257149934303,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
3505,2021_10_MIN_LAC,7.0,2.0,5,2.0,,,,,right,guard,-0.669107686,0.0,0.0,0.0,D.Cook,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3526,2021_10_MIN_LAC,5.0,3.0,3,4.0,,,,,middle,,1.838281356554944,0.0,0.0,0.0,D.Cook,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3547,2021_10_MIN_LAC,1.0,1.0,1,1.0,,,,,left,tackle,0.5941790989018045,0.0,1.0,0.0,D.Cook,,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",,,RB
3602,2021_10_MIN_LAC,75.0,1.0,10,3.0,,,,,left,guard,-0.431329014,0.0,0.0,0.0,A.Ekeler,,SHOTGUN,"1 RB, 2 TE, 2 WR",,,RB
3623,2021_10_MIN_LAC,72.0,2.0,7,7.0,short,right,7.0,0.0,,,0.8461629990488291,1.0,0.0,1.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,WR
3647,2021_10_MIN_LAC,65.0,1.0,10,7.0,short,right,7.0,0.0,,,0.4502763524651527,1.0,0.0,1.0,,J.Palmer,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
3671,2021_10_MIN_LAC,58.0,2.0,3,0.0,short,middle,6.0,,,,-0.72286878,1.0,0.0,0.0,,A.Ekeler,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_2,RB
3693,2021_10_MIN_LAC,58.0,3.0,3,26.0,deep,right,18.0,8.0,,,2.261786463204772,1.0,0.0,1.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
3749,2021_10_MIN_LAC,27.0,2.0,5,0.0,short,middle,7.0,,,,-0.614119792,1.0,0.0,0.0,,K.Allen,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
3823,2021_10_MIN_LAC,27.0,3.0,5,13.0,short,right,6.0,7.0,,,1.6616270571248606,1.0,0.0,1.0,,J.Palmer,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_6,WR
3847,2021_10_MIN_LAC,14.0,1.0,10,6.0,short,left,4.0,2.0,,,0.2210659788688644,1.0,0.0,1.0,,A.Ekeler,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,RB
3871,2021_10_MIN_LAC,8.0,2.0,4,0.0,short,middle,3.0,,,,-0.802870393,1.0,0.0,0.0,,M.Williams,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_0,WR
3893,2021_10_MIN_LAC,8.0,3.0,4,2.0,short,right,2.0,0.0,,,-1.454533571,1.0,0.0,1.0,,J.Palmer,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_3,WR
4007,2021_10_MIN_LAC,82.0,2.0,17,11.0,,,,,middle,,0.6387491300702095,0.0,0.0,0.0,D.Cook,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
4028,2021_10_MIN_LAC,71.0,3.0,6,27.0,deep,right,25.0,2.0,,,2.5081252702511847,1.0,0.0,1.0,,J.Jefferson,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
4140,2021_10_MIN_LAC,59.0,1.0,25,5.0,short,right,2.0,3.0,,,-0.459409853,1.0,0.0,1.0,,T.Conklin,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,TE
4181,2021_10_MIN_LAC,54.0,2.0,20,0.0,deep,left,31.0,,,,-0.716566535,1.0,0.0,0.0,,T.Conklin,I_FORM,"2 RB, 2 TE, 1 WR",GO,COVER_3,TE
4220,2021_10_MIN_LAC,54.0,3.0,20,18.0,deep,middle,18.0,0.0,,,-0.25475005,1.0,0.0,1.0,,A.Thielen,EMPTY,"0 RB, 1 TE, 4 WR",IN,2_MAN,WR
4261,2021_10_MIN_LAC,36.0,4.0,2,4.0,,,,,right,end,2.0470028636045754,0.0,0.0,0.0,D.Cook,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
62,2021_10_NO_TEN,69.0,1.0,10,3.0,short,right,3.0,0.0,,,-0.278083875,1.0,0.0,1.0,,G.Swaim,EMPTY,"1 RB, 2 TE, 2 WR",FLAT,2_MAN,TE
86,2021_10_NO_TEN,66.0,2.0,7,1.0,,,,,right,tackle,-0.734569778,0.0,0.0,0.0,A.Peterson,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
142,2021_10_NO_TEN,70.0,3.0,11,0.0,short,middle,1.0,,,,-1.209132456,1.0,0.0,0.0,,A.Brown,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_2,WR
182,2021_10_NO_TEN,66.0,1.0,10,1.0,,,,,left,tackle,-0.57891279,0.0,0.0,0.0,M.Ingram,,I_FORM,"2 RB, 1 TE, 2 WR",,,RB
227,2021_10_NO_TEN,55.0,1.0,10,8.0,short,right,1.0,7.0,,,0.6296985438093543,1.0,0.0,1.0,,A.Trautman,SINGLEBACK,"2 QB, 1 RB, 1 TE, 2 WR",FLAT,COVER_4,TE
256,2021_10_NO_TEN,47.0,2.0,2,2.0,,,,,right,tackle,0.0482245492748916,0.0,0.0,0.0,T.Montgomery,,SINGLEBACK,"0 RB, 1 TE, 4 WR",,,WR
296,2021_10_NO_TEN,53.0,2.0,18,6.0,short,middle,5.0,1.0,,,-0.529519599,1.0,0.0,1.0,,T.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_4,WR
320,2021_10_NO_TEN,47.0,3.0,12,0.0,deep,right,25.0,,,,-1.462425804,1.0,0.0,0.0,,M.Callaway,SHOTGUN,"0 RB, 1 TE, 4 WR",GO,COVER_1,WR
361,2021_10_NO_TEN,92.0,1.0,10,2.0,,,,,right,guard,-0.412171085,0.0,0.0,0.0,A.Peterson,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
404,2021_10_NO_TEN,90.0,3.0,8,2.0,short,middle,1.0,1.0,,,-1.084062971,1.0,0.0,1.0,,A.Firkser,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
458,2021_10_NO_TEN,49.0,1.0,10,7.0,short,right,-3.0,10.0,,,0.3436869354918599,1.0,0.0,1.0,,A.Trautman,SINGLEBACK,"0 RB, 1 TE, 4 WR",SCREEN,COVER_4,TE
482,2021_10_NO_TEN,42.0,2.0,3,5.0,,,,,middle,,0.4863643653225153,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",,,RB
503,2021_10_NO_TEN,37.0,1.0,10,10.0,,,,,left,tackle,0.7014519857475534,0.0,0.0,0.0,T.Hill,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,WR
557,2021_10_NO_TEN,37.0,1.0,20,6.0,short,right,5.0,1.0,,,-0.002631316,1.0,0.0,1.0,,T.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
600,2021_10_NO_TEN,38.0,3.0,21,0.0,short,left,13.0,,,,-1.395670775,1.0,0.0,0.0,,T.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
639,2021_10_NO_TEN,80.0,1.0,10,4.0,,,,,left,guard,-0.256197538,0.0,0.0,0.0,D.Foreman,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
660,2021_10_NO_TEN,76.0,2.0,6,50.0,short,left,4.0,46.0,,,3.804521669284441,1.0,0.0,1.0,,M.Johnson,EMPTY,"0 RB, 2 TE, 3 WR",SLANT,COVER_1,WR
684,2021_10_NO_TEN,26.0,1.0,10,2.0,,,,,left,guard,-0.259234715,0.0,0.0,0.0,D.Foreman,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
705,2021_10_NO_TEN,24.0,2.0,8,9.0,short,middle,4.0,5.0,,,0.917597970867064,1.0,0.0,1.0,,D.Foreman,EMPTY,"1 RB, 2 TE, 2 WR",CROSS,COVER_4,RB
734,2021_10_NO_TEN,15.0,1.0,10,0.0,short,right,15.0,,,,-0.475264759,1.0,0.0,0.0,,A.Brown,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO,COVER_4,WR
758,2021_10_NO_TEN,15.0,2.0,10,5.0,,,,,left,guard,-0.331429652,0.0,0.0,0.0,D.Foreman,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
855,2021_10_NO_TEN,75.0,1.0,10,3.0,,,,,left,end,-0.405270682,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
876,2021_10_NO_TEN,72.0,2.0,7,1.0,,,,,left,tackle,-0.444660292,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"2 QB, 1 RB, 1 TE, 2 WR",,,RB
916,2021_10_NO_TEN,71.0,3.0,6,46.0,deep,left,29.0,17.0,,,4.113439320586622,1.0,0.0,1.0,,D.Harris,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,WR
940,2021_10_NO_TEN,25.0,1.0,10,6.0,,,,,middle,,0.2109723002649843,0.0,0.0,0.0,M.Ingram,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
961,2021_10_NO_TEN,19.0,2.0,4,8.0,,,,,right,end,0.5572753470041789,0.0,0.0,0.0,T.Hill,,SHOTGUN,"2 RB, 1 TE, 2 WR",,,WR
982,2021_10_NO_TEN,11.0,1.0,10,11.0,short,right,11.0,0.0,,,2.0313819636940025,1.0,1.0,1.0,,T.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
1045,2021_10_NO_TEN,77.0,1.0,10,16.0,short,left,7.0,9.0,,,1.1538329790346324,1.0,0.0,1.0,,G.Swaim,I_FORM,"1 RB, 3 TE, 1 WR",CROSS,COVER_3,TE
1069,2021_10_NO_TEN,61.0,1.0,10,4.0,,,,,left,guard,-0.1040858,0.0,0.0,0.0,D.Foreman,,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",,,RB
1090,2021_10_NO_TEN,57.0,2.0,6,17.0,deep,right,17.0,0.0,,,1.324586256290786,1.0,0.0,1.0,,M.Johnson,SINGLEBACK,"1 RB, 2 TE, 2 WR",IN,COVER_3,WR
1114,2021_10_NO_TEN,40.0,1.0,10,-1.0,,,,,left,guard,-0.903340058,0.0,0.0,0.0,D.Foreman,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
1135,2021_10_NO_TEN,41.0,2.0,11,0.0,deep,right,19.0,,,,-0.964614306,1.0,0.0,0.0,,A.Brown,EMPTY,"0 RB, 2 TE, 3 WR",GO,COVER_2,WR
1157,2021_10_NO_TEN,41.0,3.0,11,10.0,short,left,10.0,0.0,,,0.8334358094725758,1.0,0.0,1.0,,N.Westbrook-Ikhine,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
1204,2021_10_NO_TEN,25.0,1.0,10,0.0,short,left,14.0,,,,-0.415419346,1.0,0.0,0.0,,G.Swaim,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,COVER_4,TE
1238,2021_10_NO_TEN,25.0,2.0,10,6.0,,,,,right,end,0.038789651,0.0,0.0,0.0,D.Foreman,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1334,2021_10_NO_TEN,86.0,1.0,10,0.0,,,,,middle,,-0.563727862,0.0,0.0,0.0,M.Ingram,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1355,2021_10_NO_TEN,86.0,2.0,10,3.0,short,left,2.0,1.0,,,-0.449714555,1.0,0.0,1.0,,A.Trautman,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",CROSS,COVER_4,TE
1409,2021_10_NO_TEN,78.0,1.0,10,0.0,short,left,-4.0,,,,-0.485833324,1.0,0.0,0.0,,D.Harris,SINGLEBACK,"2 QB, 1 RB, 1 TE, 2 WR",SCREEN,COVER_4,WR
1443,2021_10_NO_TEN,78.0,2.0,10,2.0,,,,,left,guard,-0.521083378,0.0,0.0,0.0,M.Ingram,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1511,2021_10_NO_TEN,56.0,1.0,10,16.0,short,middle,3.0,13.0,,,1.153327598469332,1.0,0.0,1.0,,M.Johnson,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_0,WR
1540,2021_10_NO_TEN,40.0,1.0,10,16.0,deep,right,16.0,0.0,,,0.8775520406197757,1.0,0.0,1.0,,A.Brown,WILDCAT,"1 RB, 1 TE, 3 WR",IN,COVER_4,WR
1566,2021_10_NO_TEN,24.0,1.0,10,5.0,,,,,right,tackle,0.091941398,0.0,0.0,0.0,A.Peterson,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1627,2021_10_NO_TEN,24.0,2.0,10,9.0,short,middle,7.0,2.0,,,0.8422205719980411,1.0,0.0,1.0,,C.Rogers,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,WR
1651,2021_10_NO_TEN,15.0,3.0,1,7.0,,,,,left,end,0.8437614002032205,0.0,0.0,0.0,A.Brown,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,WR
1744,2021_10_NO_TEN,4.0,1.0,4,1.0,,,,,left,end,-0.267263142,0.0,0.0,0.0,D.Foreman,,SHOTGUN,"6 OL, 1 RB, 2 TE, 1 WR",,,RB
1924,2021_10_NO_TEN,68.0,1.0,10,12.0,short,left,3.0,9.0,,,0.082267293,1.0,0.0,1.0,,M.Ingram,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_6,RB
1970,2021_10_NO_TEN,56.0,2.0,10,21.0,deep,right,20.0,1.0,,,1.676656122901477,1.0,0.0,1.0,,D.Harris,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_6,WR
2099,2021_10_NO_TEN,47.0,3.0,22,6.0,short,right,4.0,2.0,,,-0.30971219,1.0,0.0,1.0,,A.Trautman,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,PREVENT,TE
2191,2021_10_NO_TEN,19.0,1.0,10,5.0,,,,,right,guard,0.070844177,0.0,0.0,0.0,A.Peterson,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2212,2021_10_NO_TEN,14.0,2.0,5,3.0,,,,,right,tackle,-0.22254417,0.0,0.0,0.0,D.Foreman,,I_FORM,"1 RB, 3 TE, 1 WR",,,RB
2233,2021_10_NO_TEN,11.0,3.0,2,10.0,short,right,5.0,5.0,,,1.6927885909681208,1.0,0.0,1.0,,M.Johnson,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
2257,2021_10_NO_TEN,1.0,1.0,1,-1.0,short,right,-6.0,5.0,,,-0.447118158,1.0,0.0,1.0,,A.Peterson,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,RB
2349,2021_10_NO_TEN,76.0,1.0,10,0.0,short,left,2.0,,,,-0.571822369,1.0,0.0,0.0,,T.Hill,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",FLAT,COVER_4,WR
2383,2021_10_NO_TEN,76.0,2.0,10,2.0,,,,,right,tackle,-0.49224836,0.0,0.0,0.0,M.Ingram,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2404,2021_10_NO_TEN,74.0,3.0,8,0.0,short,middle,4.0,,,,-1.297199767,1.0,0.0,0.0,,A.Trautman,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
