play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
2154,2023_19_LA_DET,3.0,6,76,0,3,759,1659,1659,4,3,2,DET,LA,1,0,1,short,right,13,A.St. Brown,17,30,3.111715695587918,1,0.072051704,1,2.2520998006220907,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
2206,2023_19_LA_DET,2.0,10,46,0,3,681,1581,1581,4,3,2,DET,LA,1,0,1,short,middle,5,A.St. Brown,12,17,1.4842325004283339,1,0.036064625,1,-0.305775719,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
2273,2023_19_LA_DET,3.0,21,40,0,3,560,1460,1460,4,3,2,DET,LA,1,0,1,short,right,0,S.LaPorta,4,4,-0.782377212,0,-0.02714318,1,-1.324290934,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2368,2023_19_LA_DET,2.0,5,70,0,3,481,1381,1381,-7,2,3,LA,DET,0,0,1,short,left,-7,R.Rivers,24,17,1.444172163,1,0.047607243061065674,1,-2.057487994,LA,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
2393,2023_19_LA_DET,1.0,10,53,0,3,431,1331,1331,-7,2,3,LA,DET,1,0,1,short,middle,5,P.Nacua,4,9,0.7511939820833504,1,-0.002107501,1,-0.007717675,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2440,2023_19_LA_DET,1.0,10,37,0,3,345,1245,1245,-7,2,3,LA,DET,1,0,1,short,right,2,C.Kupp,2,4,-0.07186516,0,-0.006827593,1,-0.48290473,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2470,2023_19_LA_DET,2.0,6,33,0,3,306,1206,1206,-7,2,3,LA,DET,1,0,1,short,right,7,D.Allen,15,22,1.8595048927236348,1,0.053119927644729614,1,0.9648490549298003,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
2560,2023_19_LA_DET,3.0,12,13,0,3,215,1115,1115,-7,2,3,LA,DET,1,0,1,short,middle,4,C.Kupp,0,4,-0.594689688,0,-0.024924904,1,-0.594689688,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2638,2023_19_LA_DET,1.0,10,75,0,3,153,1053,1053,4,3,2,DET,LA,0,0,1,short,right,5,A.St. Brown,5,10,0.4667936507612467,1,0.018345534801483154,1,-0.014784595,DET,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2817,2023_19_LA_DET,2.0,8,73,0,4,831,831,831,-4,2,3,LA,DET,1,1,1,deep,left,22,D.Robinson,,0,-0.71614054,0,-0.033217907,0,1.9775779256597161,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
2840,2023_19_LA_DET,3.0,8,73,0,4,827,827,827,-4,1,3,LA,DET,1,0,1,short,right,-2,P.Nacua,11,9,2.0495333173312247,1,0.060866266,1,-1.46648228,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
2894,2023_19_LA_DET,2.0,9,63,0,4,742,742,742,-4,1,3,LA,DET,1,0,1,short,middle,11,D.Robinson,0,11,1.4155024292413145,1,0.054714977741241455,1,1.4155024292413145,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
2968,2023_19_LA_DET,1.0,10,35,0,4,613,613,613,-4,1,3,LA,DET,0,0,1,deep,middle,18,P.Nacua,4,22,1.3604012900032103,1,0.081339598,1,1.2086222511716187,LA,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
3015,2023_19_LA_DET,2.0,11,14,0,4,520,520,520,-4,1,3,LA,DET,1,0,1,short,left,-5,R.Rivers,8,3,-0.419420955,0,0.018476069,1,-1.202484979,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
3040,2023_19_LA_DET,3.0,8,11,0,4,497,497,497,-4,1,3,LA,DET,1,0,1,short,left,11,C.Kupp,,0,-0.850577695,0,-0.064308882,0,3.245326927746646,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",WHEEL,2023,WR
3172,2023_19_LA_DET,3.0,4,69,0,4,450,450,450,1,3,1,DET,LA,1,0,1,short,right,14,J.Reynolds,,0,-1.683609513,0,-0.06679672,0,1.473783906083554,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3244,2023_19_LA_DET,2.0,8,90,0,4,396,396,396,-1,1,3,LA,DET,1,0,1,short,middle,6,P.Nacua,29,35,2.755915066692978,1,0.11546868085861206,1,0.19320374145172536,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
3274,2023_19_LA_DET,1.0,10,55,0,4,353,353,353,-1,1,3,LA,DET,1,0,1,short,right,0,R.Rivers,15,15,1.0856160668190569,1,0.072051793,1,-0.560313672,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3299,2023_19_LA_DET,1.0,10,40,0,4,310,310,310,-1,1,3,LA,DET,0,0,1,short,middle,10,T.Higbee,,0,-0.470492767,0,-0.023201346,0,0.46201630763243884,LA,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,TE
3325,2023_19_LA_DET,2.0,10,40,0,4,305,305,305,-1,1,3,LA,DET,1,0,1,short,middle,6,C.Kupp,0,6,-0.120252056,0,-0.009363651,1,-0.120252056,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
3386,2023_19_LA_DET,3.0,14,44,0,4,260,260,260,-1,1,3,LA,DET,1,0,1,deep,right,18,P.Nacua,,0,-1.206851826,0,-0.050136626,0,2.6667879936285317,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
3469,2023_19_LA_DET,2.0,7,80,0,4,204,204,204,1,3,1,DET,LA,1,0,1,short,right,0,D.Montgomery,11,11,1.0616715422365814,1,0.046170592308044434,1,-0.571513023,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3516,2023_19_LA_DET,2.0,9,68,0,4,120,120,120,1,3,1,DET,LA,1,0,1,short,left,8,A.St. Brown,3,11,-0.964305041,0,0.040104747,1,0.23136763216461986,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
63,2023_19_MIA_KC,1.0,10,69,0,1,897,1797,3597,0,3,3,KC,MIA,1,0,1,short,middle,13,T.Kelce,,0,-0.603304265,0,-0.018194973,0,0.8791634002700448,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,TE
86,2023_19_MIA_KC,2.0,10,69,0,1,892,1792,3592,0,3,3,KC,MIA,1,0,1,short,left,4,R.Rice,,0,-0.675648173,0,-0.029686511,0,-0.366490553,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
109,2023_19_MIA_KC,3.0,10,69,0,1,889,1789,3589,0,3,3,KC,MIA,1,0,1,short,right,11,T.Kelce,0,11,2.0029013864696026,1,0.067966759,1,2.0029013864696026,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,TE
178,2023_19_MIA_KC,1.0,10,44,0,1,777,1677,3477,0,3,3,KC,MIA,1,0,1,short,right,-2,T.Kelce,10,8,0.48996774025727063,1,0.0651986,1,-0.934347834,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SCREEN,2023,TE
247,2023_19_MIA_KC,2.0,8,11,0,1,670,1570,3370,0,3,3,KC,MIA,1,0,1,short,right,2,R.Rice,9,11,2.183332217973657,1,0.037425522,1,-0.581826533,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
384,2023_19_MIA_KC,3.0,13,78,0,1,563,1463,3263,-7,3,3,MIA,KC,1,0,1,short,right,-3,J.Wilson,9,6,-0.307785192,0,-0.013700113,1,-1.128288019,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
467,2023_19_MIA_KC,2.0,9,55,0,1,483,1383,3183,7,3,3,KC,MIA,1,0,1,short,left,-2,M.Hardman,5,3,-0.540293993,0,-0.016142845,1,-1.185560827,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
492,2023_19_MIA_KC,3.0,6,52,0,1,442,1342,3142,7,3,3,KC,MIA,1,0,1,deep,right,36,M.Hardman,,0,-1.629974567,0,-0.032823265,0,3.432898229,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
638,2023_19_MIA_KC,1.0,10,65,0,1,264,1164,2964,-7,3,3,MIA,KC,0,0,1,short,right,2,D.Achane,7,9,0.9263479432556778,1,0.013461828231811523,1,-0.336892674,MIA,UNDER CENTER,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",SWING,2023,RB
673,2023_19_MIA_KC,2.0,1,56,0,1,223,1123,2923,-7,3,3,MIA,KC,0,0,1,short,left,-4,D.Achane,,0,-0.645751292,0,-0.02072072,0,-1.654320403,MIA,UNDER CENTER,"3 G, 1 QB, 2 RB, 2 T, 1 TE, 2 WR",SCREEN,2023,RB
729,2023_19_MIA_KC,3.0,5,60,0,1,191,1091,2891,-7,3,3,MIA,KC,1,0,1,deep,middle,18,J.Waddle,,0,-3.123391304,0,-0.078393281,0,2.3160725636407733,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",POST,2023,WR
756,2023_19_MIA_KC,1.0,10,58,0,1,183,1083,2883,7,3,3,KC,MIA,1,0,1,short,left,9,R.Rice,,0,-0.484804854,0,-0.012972414,0,0.7844566891435534,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,WR
791,2023_19_MIA_KC,2.0,10,58,0,1,178,1078,2878,7,3,3,KC,MIA,1,0,1,short,middle,12,R.Rice,11,23,1.8738562776707113,1,0.033252478,1,1.2201985877472907,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
870,2023_19_MIA_KC,2.0,7,21,0,1,61,961,2761,7,3,3,KC,MIA,1,0,1,short,middle,11,T.Kelce,,0,-0.642086796,0,-0.017240465,0,0.8786597559810616,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
893,2023_19_MIA_KC,3.0,7,21,0,1,56,956,2756,7,3,3,KC,MIA,1,0,1,short,left,3,R.Rice,4,7,1.3822467650752515,1,0.029141664505004883,1,-1.000692695,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
1110,2023_19_MIA_KC,1.0,10,62,0,2,885,885,2685,-10,3,2,MIA,KC,0,0,1,short,right,-2,T.Hill,11,9,0.9136939593590796,1,0.013122156262397766,1,-0.826641275,MIA,UNDER CENTER,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,WR
1140,2023_19_MIA_KC,2.0,1,53,0,2,851,851,2651,-10,3,2,MIA,KC,1,0,1,deep,right,37,T.Hill,16,53,4.192016121931374,1,0.11270683799840231,1,2.013100791256875,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",GO,2023,WR
1237,2023_19_MIA_KC,1.0,10,80,0,2,835,835,2635,3,2,3,KC,MIA,1,0,1,short,left,13,T.Kelce,9,22,1.4309164371807128,1,0.035834372,1,0.862492099,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,TE
1262,2023_19_MIA_KC,1.0,10,58,0,2,793,793,2593,3,2,3,KC,MIA,1,0,1,short,right,1,T.Kelce,,0,-0.507129891,0,-0.016584516,0,-0.412715788,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
1285,2023_19_MIA_KC,2.0,10,58,0,2,790,790,2590,3,2,3,KC,MIA,1,0,1,short,left,5,R.Rice,2,7,0.049730376806110144,1,0.018420636653900146,1,-0.264379571,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1310,2023_19_MIA_KC,3.0,3,51,0,2,750,750,2550,3,2,3,KC,MIA,1,0,1,short,left,7,M.Valdes-Scantling,1,8,1.3150493995053694,1,0.020837843418121338,1,1.3167551709339023,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1357,2023_19_MIA_KC,2.0,9,42,0,2,669,669,2469,3,2,3,KC,MIA,1,0,1,short,middle,3,T.Kelce,5,8,0.6857948659453541,1,0.011330426,1,-0.498659959,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,TE
1490,2023_19_MIA_KC,2.0,18,18,1,2,500,500,2300,3,2,3,KC,MIA,1,0,1,short,right,10,Ju.Watson,0,10,0.28243198635755107,1,0.016572296619415283,1,0.28243198635755107,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
1520,2023_19_MIA_KC,3.0,8,8,1,2,461,461,2261,3,2,3,KC,MIA,1,0,1,short,middle,2,R.Rice,,0,-0.922939185,0,-0.039577603,0,-0.999943696,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1696,2023_19_MIA_KC,3.0,1,44,0,2,278,278,2078,-6,2,2,MIA,KC,1,0,1,short,right,-6,R.Mostert,,0,-1.373744981,0,-0.026216596,0,-2.546750751,MIA,SHOTGUN,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",SCREEN,2023,RB
1726,2023_19_MIA_KC,4.0,1,44,0,2,275,275,2075,-6,2,2,MIA,KC,1,0,1,short,left,1,T.Hill,,0,-3.048947145,0,-0.084070653,0,1.6921582850045525,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
1749,2023_19_MIA_KC,1.0,10,55,0,2,271,271,2071,6,2,2,KC,MIA,1,0,1,short,left,-3,T.Kelce,9,6,0.2033430517767556,1,-0.004690528,1,-0.886510926,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",SCREEN,2023,TE
1796,2023_19_MIA_KC,3.0,3,48,0,2,194,194,1994,6,2,2,KC,MIA,1,0,1,deep,left,25,M.Hardman,,0,-1.483738277,0,-0.036314487,0,2.3884924809099175,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
1859,2023_19_MIA_KC,2.0,8,78,0,2,143,143,1943,-6,2,2,MIA,KC,1,0,1,short,left,-4,T.Hill,4,0,-0.456911759,0,-0.029744089,1,-0.740124068,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
1996,2023_19_MIA_KC,1.0,10,56,0,2,98,98,1898,6,1,2,KC,MIA,1,0,1,short,left,5,R.Rice,0,5,-0.102322485,0,-0.003438115,1,-0.102322485,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2068,2023_19_MIA_KC,3.0,10,56,0,2,74,74,1874,6,1,2,KC,MIA,1,0,1,short,middle,11,R.Rice,28,39,3.2918992152553983,1,0.086567879,1,1.3485551974736154,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
2120,2023_19_MIA_KC,2.0,6,13,0,2,33,33,1833,6,1,2,KC,MIA,1,0,1,short,left,-1,I.Pacheco,0,-1,-0.809493118,0,-0.021556616,1,-0.809493118,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
2218,2023_19_MIA_KC,1.0,10,69,0,2,14,14,1814,-9,2,0,MIA,KC,1,0,1,deep,right,17,J.Waddle,0,17,0.2211822159588337,1,0.023608178,1,0.2211822159588337,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",DEEP OUT,2023,WR
2282,2023_19_MIA_KC,1.0,20,62,0,2,2,2,1802,-9,2,0,MIA,KC,1,0,1,deep,right,34,C.Wilson,,0,-0.054976241,0,-0.025438756,0,-0.054976241,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
2348,2023_19_MIA_KC,1.0,10,79,0,3,896,1796,1796,-9,3,3,MIA,KC,1,0,1,short,left,-1,D.Smythe,,0,-0.648031815,0,-0.008581266,0,-0.795513899,MIA,SHOTGUN,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",QUICK OUT,2023,TE
2453,2023_19_MIA_KC,1.0,10,72,0,3,801,1701,1701,9,3,3,KC,MIA,1,0,1,short,right,-3,R.Rice,,0,-0.567483624,0,-0.01063782,0,-1.091384979,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2476,2023_19_MIA_KC,2.0,10,72,0,3,798,1698,1698,9,3,3,KC,MIA,1,0,1,deep,left,19,N.Gray,1,20,1.871253456454724,1,0.030431270599365234,1,1.864634167170152,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",HITCH/CURL,2023,TE
2528,2023_19_MIA_KC,2.0,12,54,0,3,722,1622,1622,9,3,3,KC,MIA,1,0,1,short,left,6,T.Kelce,7,13,1.5495081162080169,1,0.024730504,1,-0.235456918,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2576,2023_19_MIA_KC,2.0,10,41,0,3,669,1569,1569,9,3,3,KC,MIA,1,0,1,short,left,1,R.Rice,9,10,1.092159260995686,1,0.013885736465454102,1,-0.850459374,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SWING,2023,WR
2638,2023_19_MIA_KC,1.0,10,19,0,3,601,1501,1501,9,2,3,KC,MIA,1,0,1,short,right,-1,T.Kelce,4,3,-0.196617319,0,-0.001218498,1,-0.852432811,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
2825,2023_19_MIA_KC,2.0,7,72,0,3,432,1332,1332,-12,3,2,MIA,KC,0,0,1,short,left,3,D.Smythe,2,5,0.23868692689575255,1,0.007743582,1,-0.173487011,MIA,UNDER CENTER,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2936,2023_19_MIA_KC,3.0,14,67,0,3,231,1131,1131,-12,3,2,MIA,KC,1,0,1,short,left,-2,D.Achane,3,1,-1.030703053,0,-0.021338478,1,-1.239660133,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
3044,2023_19_MIA_KC,1.0,10,60,0,3,139,1039,1039,12,2,3,KC,MIA,1,0,1,short,right,9,Ju.Watson,1,10,0.6987548371544108,1,0.004981995,1,0.8628678552340716,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
3214,2023_19_MIA_KC,2.0,16,45,0,4,880,880,880,12,2,3,KC,MIA,1,0,1,deep,right,16,R.Rice,12,28,2.8947966428822838,1,0.026201188564300537,1,2.0276578955817968,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
3374,2023_19_MIA_KC,3.0,4,8,0,4,714,714,714,12,2,3,KC,MIA,1,0,1,short,left,-1,C.Edwards-Helaire,6,5,1.7100135465152562,1,0.010625243186950684,1,-1.519154709,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3457,2023_19_MIA_KC,1.0,10,75,0,4,666,666,666,-19,3,2,MIA,KC,1,0,1,deep,left,32,J.Waddle,,0,-0.535566693,0,-0.002374537,0,1.8184243531432003,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL,2023,WR
3480,2023_19_MIA_KC,2.0,10,75,0,4,660,660,660,-19,3,2,MIA,KC,1,0,1,short,right,6,T.Hill,0,6,-0.05384983,0,0.003115127,1,-0.05384983,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,WR
3529,2023_19_MIA_KC,3.0,9,74,0,4,615,615,615,-19,3,2,MIA,KC,1,0,1,deep,left,18,C.Wilson,1,19,2.292416188167408,1,0.005984547,1,2.324595061596483,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
3554,2023_19_MIA_KC,1.0,10,55,0,4,577,577,577,-19,3,2,MIA,KC,1,0,1,short,middle,12,R.Cracraft,7,19,1.237732004490681,1,-0.001236359,1,0.6728709377348423,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT,2023,WR
3579,2023_19_MIA_KC,1.0,10,36,0,4,532,532,532,-19,3,2,MIA,KC,1,0,1,short,left,-6,R.Mostert,3,-3,-1.150444764,0,-0.004859876,1,-1.355032109,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SCREEN,2023,RB
3631,2023_19_MIA_KC,1.0,10,25,0,4,447,447,447,-19,3,2,MIA,KC,1,0,1,deep,right,25,T.Hill,,0,-0.390995925,0,0.000789124,0,2.7870309830177575,MIA,SHOTGUN,"1 FB, 3 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",POST,2023,WR
3654,2023_19_MIA_KC,2.0,10,25,0,4,441,441,441,-19,3,2,MIA,KC,1,0,1,short,right,-5,D.Achane,,0,-0.59061,0,-0.003759932,0,-1.454756057,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
3722,2023_19_MIA_KC,3.0,10,25,0,4,439,439,439,-19,3,2,MIA,KC,1,0,1,short,right,-6,T.Hill,0,-6,-1.681412527,0,-0.004324585,1,-1.681412527,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
3747,2023_19_MIA_KC,4.0,16,31,0,4,387,387,387,-19,3,2,MIA,KC,1,0,1,short,left,6,C.Wilson,3,9,-2.067144838,0,-0.002722719,1,-2.305043464,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
3823,2023_19_MIA_KC,3.0,5,73,0,4,334,334,334,19,2,2,KC,MIA,1,0,1,deep,middle,43,M.Valdes-Scantling,,0,-1.007227598,0,-0.000258565,0,3.7193346213316545,KC,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",POST,2023,WR
3891,2023_19_MIA_KC,1.0,10,71,0,4,320,320,320,-19,2,2,MIA,KC,1,0,1,short,left,11,R.Cracraft,,0,-0.429512426,0,-0.00042661,0,0.6621563713997602,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
3921,2023_19_MIA_KC,2.0,10,71,0,4,316,316,316,-19,2,2,MIA,KC,1,0,1,short,left,5,J.Waddle,,0,-0.58337167,0,-0.000142631,0,-0.161685173,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SWING,2023,WR
3944,2023_19_MIA_KC,3.0,10,71,0,4,312,312,312,-19,2,2,MIA,KC,1,0,1,short,right,3,D.Smythe,1,4,-0.724112347,0,-1.61E-05,1,-0.848529967,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
3969,2023_19_MIA_KC,4.0,6,67,0,4,267,267,267,-19,2,2,MIA,KC,1,0,1,short,left,9,C.Wilson,0,9,2.506340447231196,1,0.000210935,1,2.506340447231196,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT,2023,WR
3994,2023_19_MIA_KC,1.0,10,58,0,4,261,261,261,-19,2,2,MIA,KC,1,0,1,short,right,2,J.Wilson,,0,-0.447211323,0,-0.000337534,0,-0.461528731,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
4017,2023_19_MIA_KC,2.0,10,58,0,4,257,257,257,-19,2,2,MIA,KC,1,0,1,short,right,6,C.Wilson,,0,-0.677318229,0,-0.000112836,0,-0.006107238,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
4040,2023_19_MIA_KC,3.0,10,58,0,4,254,254,254,-19,2,2,MIA,KC,1,0,1,short,right,15,B.Berrios,,0,-1.074139118,0,8.221634197980165e-05,0,1.9743539549526758,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 4 WR",IN/DIG,2023,WR
4063,2023_19_MIA_KC,4.0,10,58,0,4,249,249,249,-19,2,2,MIA,KC,1,0,1,short,right,14,J.Waddle,0,14,3.0421299709705636,1,0.000586913,1,3.0421299709705636,MIA,SHOTGUN,"3 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
