play_id,game_id,yardline_100,down,ydstogo,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,epa,pass_attempt,touchdown,complete_pass,rusher,receiver,offense_formation,offense_personnel,route,defense_coverage_type,involved_player_position
4635,2020_04_CLE_DAL,35.0,2.0,4,11.0,short,right,11.0,0.0,,,0.90346029,1.0,0.0,1.0,,A.Cooper,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2_MAN,WR
4670,2020_04_CLE_DAL,24.0,1.0,10,0.0,deep,left,24.0,,,,-0.403843998,1.0,0.0,0.0,,A.Cooper,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_4,WR
4692,2020_04_CLE_DAL,24.0,2.0,10,16.0,deep,left,16.0,0.0,,,1.7127135709451975,1.0,0.0,1.0,,C.Wilson,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
4721,2020_04_CLE_DAL,8.0,1.0,8,0.0,short,middle,4.0,,,,-5.094932353,1.0,0.0,0.0,,A.Cooper,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_4,WR
4747,2020_04_CLE_DAL,96.0,1.0,10,8.0,,,,,middle,,0.1886305774096399,0.0,0.0,0.0,D.Johnson,,I_FORM,"2 RB, 2 TE, 1 WR",,,WR
4785,2020_04_CLE_DAL,88.0,2.0,2,4.0,,,,,middle,,-0.228534314,0.0,0.0,0.0,D.Johnson,,I_FORM,"2 RB, 2 TE, 1 WR",,,WR
55,2020_04_DEN_NYJ,75.0,1.0,10,-1.0,,,,,middle,,-1.082610849,0.0,0.0,0.0,F.Gore,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
76,2020_04_DEN_NYJ,76.0,2.0,11,10.0,short,right,10.0,0.0,,,1.434420604724437,1.0,0.0,1.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
121,2020_04_DEN_NYJ,63.0,1.0,10,0.0,short,middle,10.0,,,,-0.500984801,1.0,0.0,0.0,,J.Crowder,I_FORM,"1 RB, 1 TE, 3 WR",POST,COVER_1,WR
143,2020_04_DEN_NYJ,63.0,2.0,10,6.0,short,middle,1.0,5.0,,,-0.099321487,1.0,0.0,1.0,,F.Gore,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_1,RB
192,2020_04_DEN_NYJ,49.0,1.0,10,0.0,deep,right,16.0,,,,-0.512820252,1.0,0.0,0.0,,B.Berrios,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,COVER_3,WR
214,2020_04_DEN_NYJ,49.0,2.0,10,3.0,,,,,right,tackle,-0.639529383,0.0,0.0,0.0,F.Gore,,I_FORM,"1 RB, 2 TE, 2 WR",,,RB
295,2020_04_DEN_NYJ,92.0,1.0,10,5.0,,,,,middle,,0.034311926,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
328,2020_04_DEN_NYJ,87.0,2.0,5,15.0,,,,,left,end,1.3080007540993392,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
349,2020_04_DEN_NYJ,72.0,1.0,10,5.0,,,,,left,guard,0.1319595244713127,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
370,2020_04_DEN_NYJ,67.0,2.0,5,1.0,short,left,0.0,1.0,,,-0.625226836,1.0,0.0,1.0,,M.Gordon,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,RB
461,2020_04_DEN_NYJ,43.0,1.0,10,-1.0,,,,,middle,,-0.808443651,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
482,2020_04_DEN_NYJ,44.0,2.0,11,21.0,deep,left,21.0,0.0,,,2.3165534221334383,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 2 TE, 2 WR",CORNER,COVER_2,WR
506,2020_04_DEN_NYJ,23.0,1.0,10,2.0,,,,,right,tackle,-0.411364788,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
527,2020_04_DEN_NYJ,21.0,2.0,8,6.0,short,right,-5.0,11.0,,,0.3450514324358664,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,COVER_0,TE
636,2020_04_DEN_NYJ,75.0,1.0,10,-2.0,,,,,right,tackle,-1.230378426,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
686,2020_04_DEN_NYJ,74.0,3.0,9,9.0,short,left,9.0,0.0,,,1.900072327349335,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
716,2020_04_DEN_NYJ,65.0,1.0,10,5.0,short,left,5.0,0.0,,,0.073946534,1.0,0.0,1.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
745,2020_04_DEN_NYJ,60.0,2.0,5,18.0,short,left,14.0,4.0,,,1.3484721470158547,1.0,0.0,1.0,,J.Smith,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,TE
825,2020_04_DEN_NYJ,62.0,2.0,30,5.0,,,,,middle,,-0.605677056,0.0,0.0,0.0,L.Perine,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
873,2020_04_DEN_NYJ,62.0,3.0,30,11.0,short,middle,3.0,8.0,,,-0.685255189,1.0,0.0,1.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
964,2020_04_DEN_NYJ,70.0,1.0,10,0.0,,,,,right,end,-0.523887849,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1065,2020_04_DEN_NYJ,48.0,1.0,10,48.0,deep,right,44.0,4.0,,,4.433011756045744,1.0,1.0,1.0,,J.Jeudy,SINGLEBACK,"1 RB, 2 TE, 2 WR",GO,COVER_3,WR
1121,2020_04_DEN_NYJ,75.0,1.0,10,0.0,,,,,left,tackle,-0.538436401,0.0,0.0,0.0,L.Perine,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
1142,2020_04_DEN_NYJ,75.0,2.0,10,5.0,short,left,5.0,0.0,,,-0.262156927,1.0,0.0,1.0,,J.Smith,EMPTY,"1 RB, 0 TE, 4 WR",HITCH,COVER_3,TE
1228,2020_04_DEN_NYJ,65.0,1.0,10,0.0,,,,,left,tackle,1.0442585193086416,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1261,2020_04_DEN_NYJ,50.0,1.0,10,0.0,short,right,13.0,,,,-4.576785765,1.0,0.0,0.0,,D.Hamilton,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,WR
1375,2020_04_DEN_NYJ,54.0,3.0,1,2.0,,,,,left,guard,0.4386613450478762,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
1396,2020_04_DEN_NYJ,52.0,1.0,10,21.0,deep,right,21.0,0.0,,,1.247175790485926,1.0,0.0,1.0,,J.Smith,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
1447,2020_04_DEN_NYJ,31.0,2.0,10,3.0,,,,,left,guard,-0.366216733,0.0,0.0,0.0,F.Gore,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1531,2020_04_DEN_NYJ,14.0,1.0,10,4.0,,,,,right,guard,-0.289638967,0.0,0.0,0.0,F.Gore,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1580,2020_04_DEN_NYJ,10.0,2.0,6,2.0,,,,,middle,,-0.386843746,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1601,2020_04_DEN_NYJ,8.0,3.0,4,0.0,short,left,7.0,,,,-1.325369821,1.0,0.0,0.0,,C.Hogan,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,WR
1692,2020_04_DEN_NYJ,75.0,2.0,10,3.0,,,,,left,guard,-0.517731754,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1713,2020_04_DEN_NYJ,72.0,3.0,7,40.0,deep,right,35.0,5.0,,,3.599200833181385,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 2 TE, 2 WR",GO,COVER_1,WR
1790,2020_04_DEN_NYJ,39.0,2.0,17,11.0,short,right,4.0,7.0,,,0.6907327058725059,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_6,TE
1814,2020_04_DEN_NYJ,28.0,3.0,6,9.0,short,right,8.0,1.0,,,1.4308592455927285,1.0,0.0,1.0,,D.Hamilton,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_0,WR
1891,2020_04_DEN_NYJ,5.0,1.0,5,4.0,,,,,middle,,0.1787726514739915,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
1939,2020_04_DEN_NYJ,1.0,2.0,1,1.0,,,,,middle,,1.126517300202977,0.0,1.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2044,2020_04_DEN_NYJ,75.0,1.0,10,0.0,short,middle,7.0,,,,-0.276365725,1.0,0.0,0.0,,C.Herndon,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,TE
2066,2020_04_DEN_NYJ,75.0,2.0,10,27.0,short,left,15.0,12.0,,,1.6553035775432363,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,WR
2095,2020_04_DEN_NYJ,48.0,1.0,10,0.0,deep,left,33.0,,,,-0.461800615,1.0,0.0,0.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_1,TE
2117,2020_04_DEN_NYJ,48.0,2.0,10,4.0,short,left,3.0,1.0,,,-0.171915415,1.0,0.0,1.0,,K.Ballage,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,RB
2146,2020_04_DEN_NYJ,44.0,3.0,6,10.0,short,right,10.0,0.0,,,1.2735959556302987,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,WR
2170,2020_04_DEN_NYJ,34.0,1.0,10,3.0,short,right,3.0,0.0,,,-0.125962229,1.0,0.0,1.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
2194,2020_04_DEN_NYJ,31.0,2.0,7,11.0,short,left,2.0,9.0,,,0.9782965849153696,1.0,0.0,1.0,,C.Herndon,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,TE
2225,2020_04_DEN_NYJ,20.0,1.0,10,0.0,deep,left,19.0,,,,-0.321492207,1.0,0.0,0.0,,K.Ballage,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,COVER_1,RB
2253,2020_04_DEN_NYJ,20.0,2.0,10,0.0,deep,right,20.0,,,,-0.650840109,1.0,0.0,0.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_3,WR
2295,2020_04_DEN_NYJ,20.0,3.0,10,0.0,deep,left,19.0,,,,-0.269088505,1.0,0.0,0.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,COVER_3,WR
2421,2020_04_DEN_NYJ,75.0,1.0,10,-1.0,,,,,right,guard,-1.002041218,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2442,2020_04_DEN_NYJ,76.0,2.0,11,3.0,short,right,2.0,1.0,,,-0.193242756,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 2 TE, 2 WR",FLAT,COVER_3,TE
2466,2020_04_DEN_NYJ,73.0,3.0,8,0.0,short,right,1.0,,,,-1.40052157,1.0,0.0,0.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2_MAN,WR
2542,2020_04_DEN_NYJ,60.0,1.0,10,2.0,,,,,middle,,-0.408541896,0.0,0.0,0.0,F.Gore,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
2596,2020_04_DEN_NYJ,20.0,1.0,10,5.0,,,,,right,end,0.08209388,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2617,2020_04_DEN_NYJ,15.0,2.0,5,1.0,,,,,right,guard,-0.654838212,0.0,0.0,0.0,F.Gore,,WILDCAT,"1 RB, 1 TE, 3 WR",,,RB
2638,2020_04_DEN_NYJ,14.0,3.0,4,0.0,short,right,14.0,,,,-1.61919056,1.0,0.0,0.0,,F.Gore,SHOTGUN,"1 RB, 1 TE, 3 WR",WHEEL,COVER_1,RB
2694,2020_04_DEN_NYJ,75.0,1.0,10,0.0,short,middle,6.0,,,,-0.590904837,1.0,0.0,0.0,,N.Fant,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_2,TE
2716,2020_04_DEN_NYJ,75.0,2.0,10,6.0,,,,,left,guard,-0.468637379,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
2799,2020_04_DEN_NYJ,60.0,2.0,9,19.0,,,,,left,guard,2.095320407534018,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2820,2020_04_DEN_NYJ,41.0,1.0,10,6.0,short,right,2.0,4.0,,,0.21007525047753,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,TE
2844,2020_04_DEN_NYJ,35.0,2.0,4,13.0,short,middle,13.0,0.0,,,1.195717778406106,1.0,0.0,1.0,,J.Jeudy,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
2868,2020_04_DEN_NYJ,22.0,1.0,10,2.0,,,,,middle,,-0.486788789,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2889,2020_04_DEN_NYJ,20.0,2.0,8,0.0,short,left,3.0,,,,-0.605924986,1.0,0.0,0.0,,J.Jeudy,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_2,WR
2911,2020_04_DEN_NYJ,20.0,3.0,8,9.0,short,left,5.0,4.0,,,1.6611604486242868,1.0,0.0,1.0,,N.Fant,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_1,TE
2957,2020_04_DEN_NYJ,11.0,2.0,10,4.0,,,,,left,tackle,-0.441207016,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
2978,2020_04_DEN_NYJ,7.0,3.0,6,7.0,short,middle,7.0,0.0,,,3.013864007545635,1.0,1.0,1.0,,T.Patrick,EMPTY,"1 RB, 1 TE, 3 WR",POST,COVER_1,WR
3038,2020_04_DEN_NYJ,75.0,1.0,10,0.0,short,right,1.0,,,,-0.559551621,1.0,0.0,0.0,,B.Berrios,SHOTGUN,"1 RB, 0 TE, 4 WR",FLAT,COVER_3,WR
3060,2020_04_DEN_NYJ,75.0,2.0,10,4.0,,,,,left,guard,-0.296692078,0.0,0.0,0.0,L.Perine,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3085,2020_04_DEN_NYJ,71.0,3.0,6,9.0,short,right,6.0,3.0,,,1.6350546397734431,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
3109,2020_04_DEN_NYJ,62.0,1.0,10,8.0,short,right,3.0,5.0,,,0.5742051515262574,1.0,0.0,1.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,TE
3133,2020_04_DEN_NYJ,54.0,2.0,2,2.0,,,,,middle,,0.038275717,0.0,0.0,0.0,L.Perine,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3154,2020_04_DEN_NYJ,52.0,1.0,10,4.0,,,,,right,tackle,-0.309965744,0.0,0.0,0.0,L.Perine,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3175,2020_04_DEN_NYJ,48.0,2.0,6,0.0,short,left,8.0,,,,-0.827548736,1.0,0.0,0.0,,B.Berrios,EMPTY,"1 RB, 0 TE, 4 WR",IN,COVER_3,WR
3241,2020_04_DEN_NYJ,44.0,1.0,10,2.0,,,,,left,guard,-0.435497745,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3262,2020_04_DEN_NYJ,42.0,2.0,8,-1.0,,,,,right,tackle,-0.99912038,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3302,2020_04_DEN_NYJ,43.0,3.0,9,7.0,short,left,3.0,4.0,,,-0.275368294,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2_MAN,WR
3360,2020_04_DEN_NYJ,75.0,1.0,10,35.0,deep,left,31.0,4.0,,,2.017903460073285,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_6,WR
3384,2020_04_DEN_NYJ,40.0,1.0,10,4.0,,,,,middle,,-0.150262773,0.0,0.0,0.0,F.Gore,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3405,2020_04_DEN_NYJ,36.0,2.0,6,7.0,short,right,7.0,0.0,,,0.8141764547908679,1.0,0.0,1.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,TE
3435,2020_04_DEN_NYJ,29.0,1.0,10,6.0,,,,,right,guard,0.3285369789227843,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3456,2020_04_DEN_NYJ,23.0,2.0,4,0.0,short,left,15.0,,,,-0.599543042,1.0,0.0,0.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_1,WR
3553,2020_04_DEN_NYJ,75.0,2.0,10,0.0,,,,,left,end,-0.691720362,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3574,2020_04_DEN_NYJ,75.0,3.0,10,0.0,short,right,10.0,,,,-6.467805388,1.0,1.0,0.0,,J.Jeudy,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2_MAN,WR
3601,2020_04_DEN_NYJ,2.0,,0,0.0,,,,,,,-0.947,1.0,0.0,0.0,,C.Herndon,SHOTGUN,"1 RB, 1 TE, 3 WR",,,TE
3630,2020_04_DEN_NYJ,75.0,1.0,10,2.0,,,,,right,guard,-0.384410171,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
3651,2020_04_DEN_NYJ,73.0,2.0,8,10.0,short,right,2.0,8.0,,,1.0795711502432823,1.0,0.0,1.0,,M.Gordon,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_3,RB
3722,2020_04_DEN_NYJ,44.0,1.0,10,5.0,short,left,5.0,0.0,,,0.0605501371901482,1.0,0.0,1.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_3,WR
3758,2020_04_DEN_NYJ,39.0,2.0,5,11.0,short,right,9.0,2.0,,,0.9318254947429524,1.0,0.0,1.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_1,TE
3782,2020_04_DEN_NYJ,28.0,1.0,10,1.0,,,,,right,guard,-0.374572175,0.0,0.0,0.0,F.Gore,,SINGLEBACK,"1 RB, 1 TE, 3 WR",,,RB
3827,2020_04_DEN_NYJ,23.0,3.0,5,4.0,short,left,3.0,1.0,,,-1.084433383,1.0,0.0,1.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_1,WR
3920,2020_04_DEN_NYJ,75.0,1.0,10,-3.0,,,,,left,tackle,-1.103303518,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
3941,2020_04_DEN_NYJ,78.0,2.0,13,7.0,short,left,4.0,3.0,,,0.3680633530020714,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_6,WR
3995,2020_04_DEN_NYJ,56.0,1.0,10,3.0,,,,,right,guard,-0.234503457,0.0,0.0,0.0,M.Gordon,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
4016,2020_04_DEN_NYJ,53.0,2.0,7,0.0,deep,left,45.0,,,,-0.686773281,1.0,0.0,0.0,,D.Hamilton,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2_MAN,WR
4038,2020_04_DEN_NYJ,53.0,3.0,7,31.0,deep,left,29.0,2.0,,,3.206253007,1.0,0.0,1.0,,T.Patrick,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2_MAN,WR
4067,2020_04_DEN_NYJ,22.0,1.0,10,-3.0,,,,,left,end,-1.039591278,0.0,0.0,0.0,M.Gordon,,SINGLEBACK,"1 RB, 2 TE, 2 WR",,,RB
4088,2020_04_DEN_NYJ,25.0,2.0,13,0.0,short,middle,5.0,,,,-0.483681638,1.0,0.0,0.0,,M.Gordon,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2_MAN,RB
4203,2020_04_DEN_NYJ,67.0,2.0,2,0.0,short,right,7.0,,,,-0.512357675,1.0,0.0,0.0,,C.Hogan,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
4225,2020_04_DEN_NYJ,67.0,3.0,2,10.0,short,middle,7.0,3.0,,,1.040224647265859,1.0,0.0,1.0,,J.Crowder,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,COVER_1,WR
4249,2020_04_DEN_NYJ,57.0,1.0,10,0.0,short,middle,7.0,,,,-0.393548891,1.0,0.0,0.0,,C.Herndon,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,COVER_6,TE
4271,2020_04_DEN_NYJ,57.0,2.0,10,7.0,short,left,3.0,4.0,,,0.1819220167817548,1.0,0.0,1.0,,K.Ballage,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_6,RB
4300,2020_04_DEN_NYJ,50.0,3.0,3,0.0,short,right,10.0,,,,-1.461728661,1.0,0.0,0.0,,J.Smith,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
4358,2020_04_DEN_NYJ,43.0,1.0,10,43.0,,,,,left,end,4.532547636481468,0.0,1.0,0.0,M.Gordon,,I_FORM,"2 RB, 2 TE, 1 WR",,,RB
4490,2020_04_DEN_NYJ,69.0,4.0,4,0.0,short,left,9.0,,,,-3.02712966,1.0,0.0,0.0,,J.Crowder,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
64,2020_04_IND_CHI,82.0,1.0,10,2.0,,,,,right,guard,-0.454707183,0.0,0.0,0.0,D.Montgomery,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
85,2020_04_IND_CHI,80.0,2.0,8,8.0,short,right,7.0,1.0,,,1.2450371463783083,1.0,0.0,1.0,,D.Mooney,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_6,WR
177,2020_04_IND_CHI,65.0,3.0,3,0.0,short,middle,10.0,,,,-1.577398628,1.0,0.0,0.0,,A.Robinson,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,COVER_3,WR
352,2020_04_IND_CHI,65.0,1.0,20,11.0,short,left,10.0,1.0,,,0.5031899011228234,1.0,0.0,1.0,,Z.Pascal,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,COVER_3,WR
376,2020_04_IND_CHI,54.0,2.0,9,0.0,short,left,4.0,,,,-0.902699852,1.0,0.0,0.0,,T.Burton,EMPTY,"1 RB, 1 TE, 3 WR",OUT,COVER_1,TE
398,2020_04_IND_CHI,54.0,3.0,9,36.0,deep,left,26.0,10.0,,,3.8954461491084658,1.0,0.0,1.0,,Z.Pascal,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,COVER_1,WR
422,2020_04_IND_CHI,18.0,1.0,10,3.0,,,,,left,guard,-0.215447962,0.0,0.0,0.0,J.Taylor,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
443,2020_04_IND_CHI,15.0,2.0,7,2.0,,,,,left,end,-0.408489013,0.0,0.0,0.0,J.Taylor,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
464,2020_04_IND_CHI,13.0,3.0,5,13.0,short,middle,4.0,9.0,,,2.9128074568579905,1.0,1.0,1.0,,M.Alie-Cox,SHOTGUN,"1 RB, 2 TE, 2 WR",CROSS,COVER_1,TE
558,2020_04_IND_CHI,69.0,2.0,4,5.0,short,middle,4.0,1.0,,,0.5489014175254852,1.0,0.0,1.0,,A.Robinson,SHOTGUN,"1 RB, 2 TE, 2 WR",IN,COVER_3,WR
603,2020_04_IND_CHI,60.0,2.0,6,0.0,short,right,5.0,,,,-1.132926152,1.0,0.0,0.0,,J.Graham,SHOTGUN,"0 RB, 3 TE, 2 WR",OUT,COVER_1,TE
642,2020_04_IND_CHI,60.0,3.0,6,0.0,short,right,7.0,,,,-1.416735374,1.0,0.0,0.0,,D.Mooney,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,COVER_4,WR
706,2020_04_IND_CHI,87.0,1.0,10,5.0,,,,,left,tackle,-0.004059616,0.0,0.0,0.0,J.Wilkins,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
749,2020_04_IND_CHI,82.0,3.0,5,0.0,short,right,3.0,,,,-1.383397284,1.0,0.0,0.0,,T.Burton,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,COVER_3,TE
856,2020_04_IND_CHI,54.0,1.0,10,6.0,short,middle,1.0,5.0,,,0.1057634789030999,1.0,0.0,1.0,,D.Harris,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,COVER_1,WR
880,2020_04_IND_CHI,48.0,2.0,4,3.0,,,,,left,tackle,-0.028990347,0.0,0.0,0.0,D.Montgomery,,SINGLEBACK,"1 RB, 3 TE, 1 WR",,,RB
901,2020_04_IND_CHI,45.0,3.0,1,2.0,,,,,left,guard,0.4468387116212398,0.0,0.0,0.0,D.Montgomery,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
922,2020_04_IND_CHI,43.0,1.0,10,0.0,short,left,-3.0,,,,-0.538746656,1.0,0.0,0.0,,D.Montgomery,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,COVER_6,RB
944,2020_04_IND_CHI,43.0,2.0,10,3.0,,,,,left,guard,-0.537726723,0.0,0.0,0.0,D.Montgomery,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
965,2020_04_IND_CHI,40.0,3.0,7,0.0,short,left,5.0,,,,-1.763926235,1.0,0.0,0.0,,D.Mooney,EMPTY,"0 RB, 1 TE, 4 WR",OUT,COVER_1,WR
1023,2020_04_IND_CHI,93.0,1.0,10,12.0,,,,,right,tackle,0.7366117649944499,0.0,0.0,0.0,N.Hines,,SHOTGUN,"1 RB, 1 TE, 3 WR",,,RB
1044,2020_04_IND_CHI,81.0,1.0,10,15.0,short,right,5.0,10.0,,,0.958021541,1.0,0.0,1.0,,N.Hines,EMPTY,"1 RB, 3 TE, 1 WR",OUT,COVER_1,RB
